,update,merit,gestation,fitness,repro_rate,dep_size,copied_size,executed_size,dep_abundance,prop_birth,breed_true,dep_depth,generation,neutral,label,true_rep_rate,not,nand,and,orn,or,andn,nor,xor,equ,resnot,resand,resor,resnor,resnand,resorn,resandn,resxor,resequ,safe,inst_executed,popsize,genotypecount,thresholdgenotypes,numspecies,numthresholdspecies,numlineages,numbirths,numdeaths,numbreedtrue,numbreedtrue2,numnobirth,numsinglethreaded,nummultithreaded,nummodified,uniquephenotypetask,shannondiv,uniquephenotypecount,avgshannondiv,avgtaskdiv,seed,condition
156397,100000,16144500000.0,2508.98,6704840.0,0,0,529.529,503.02,0,0.00625652,0.00625652,0,788.449,0.164555,0,-1.4739500000000001e+88,709.0,288.0,709.0,288.0,709.0,709.0,288.0,421.0,421.0,21.7452,65.8973,21.9836,52.2659,23.5958,22.2382,51.8903,37.5925,37.7968,9000.0,28590.0,959.0,253.0,62.0,0.0,0.0,0.0,6.0,8.0,6.0,959.0,357.0,959.0,0.0,0.0,3.0,1.5495,11.0,1.96955,4.7224,9604,ecology-pop1
156498,100000,3.69804e+32,8960.6,2.4936e+28,0,0,735.558,579.092,0,0.00223214,0.0,0,1117.64,-17.0374,0,-3.149810000000002e+138,644.0,31.0,628.0,176.0,481.0,612.0,247.0,434.0,429.0,119.227,982.611,119.527,993.049,119.624,119.653,542.23,119.474,119.591,9000.0,26820.0,896.0,841.0,124.0,0.0,0.0,0.0,2.0,2.0,0.0,324.0,342.0,896.0,0.0,0.0,30.0,2.59117,78.0,1.75835,4.104030000000002,9414,killed-pop1
156599,100000,756638000000.0,3089.73,240944000.0,0,0,439.279,323.021,0,0.00648649,0.00540541,0,1962.18,-16.0704,0,249236000.0,914.0,581.0,847.0,896.0,880.0,553.0,876.0,317.0,543.0,25.0233,51.6327,68.4834,24.4581,25.3053,38.8275,24.8531,64.4251,46.007,930.0,27720.0,925.0,771.0,97.0,0.0,0.0,0.0,6.0,5.0,5.0,267.0,454.0,925.0,0.0,0.0,38.0,2.37683,160.0,2.63395,6.9264899999999985,10433,killed-pop2
156768,100000,784676000000.0,3116.11,223499000.0,0,0,458.065,323.36,0,0.00642398,0.00107066,0,1990.04,-52.9593,0,247554000.0,924.0,537.0,772.0,902.0,889.0,903.0,878.0,356.0,511.0,23.2828,43.044,44.219,21.2758,28.2391,54.5107,23.9152,73.3804,37.1081,930.0,27990.0,934.0,803.0,89.0,0.0,0.0,0.0,6.0,5.0,1.0,226.0,446.0,934.0,0.0,0.0,43.0,2.29698,159.0,2.6588700000000003,7.14347,10637,killed-pop2
156869,100000,95194200000.0,4386.44,21702000.0,0,0,263.0,258.0,0,0.00105152,0.00105152,0,928.243,38.2205,0,16900400.0,951.0,951.0,0.0,951.0,951.0,951.0,951.0,0.0,951.0,20.0491,20.1855,994.992,25.822,34.497,25.7441,33.9631,994.992,35.9568,930.0,28530.0,951.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,951.0,470.0,951.0,0.0,0.0,1.0,0.0,1.0,2.80735,7.0,10046,ecology-pop3
156970,100000,180586.0,1122.82,153.076,0,0,134.107,129.497,0,0.0227508,0.017580099999999998,0,3251.48,-10.2382,0,84.4289,667.0,881.0,910.0,886.0,896.0,880.0,639.0,232.0,632.0,9.36228,7.253039999999999,7.322960000000001,7.56772,7.20597,7.76275,9.70961,30.6899,9.58035,930.0,28860.0,967.0,526.0,173.0,0.0,0.0,0.0,22.0,19.0,17.0,632.0,484.0,967.0,0.0,0.0,43.0,2.40029,83.0,2.6861,6.84663,10473,killed-pop4
157071,100000,1.9661800000000002e+55,9842.03,1.12122e+51,0,0,581.941,404.99,0,0.00220994,0.0,0,1535.97,-23.533,0,1.63319e+59,640.0,538.0,633.0,556.0,652.0,653.0,643.0,530.0,556.0,133.32,138.495,142.637,131.558,141.36,136.454,140.656,141.489,133.981,9000.0,27090.0,905.0,809.0,149.0,0.0,0.0,0.0,2.0,0.0,0.0,429.0,385.0,905.0,0.0,0.0,25.0,2.09133,259.0,2.17369,5.96796,9055,killed-pop3
157172,100000,77477.6,988.932,73.6096,0,0,211.948,199.954,0,0.012109,0.012109,0,3021.08,-86.25399999999998,0,62.0947,660.0,991.0,660.0,991.0,660.0,660.0,660.0,991.0,331.0,8.811869999999997,7.49391,8.8594,7.64111,8.7238,8.81909,8.91817,7.68313,38.9751,930.0,29610.0,991.0,2.0,2.0,0.0,0.0,0.0,12.0,11.0,12.0,991.0,494.0,991.0,0.0,0.0,2.0,0.917958,2.0,2.667,6.6680199999999985,10381,ecology-pop10
157273,100000,90183.6,1024.25,86.2681,0,0,213.826,198.421,0,0.0225933,0.0225933,0,2794.85,4.16648,0,66.1522,677.0,681.0,643.0,680.0,996.0,1016.0,683.0,1003.0,334.0,9.30182,9.34089,9.49834,9.06898,7.0469100000000005,7.22479,9.42824,7.0408800000000005,27.434,9000.0,29970.0,1018.0,101.0,99.0,0.0,0.0,0.0,23.0,18.0,23.0,1017.0,194.0,1018.0,0.0,0.0,11.0,1.59365,12.0,2.64963,6.602589999999998,9989,ecology-pop10
157365,100000,159829.0,1169.4,133.813,0,0,237.496,189.126,0,0.021217700000000003,0.00645756,0,3016.71,-2.19171,0,105.802,631.0,605.0,566.0,630.0,948.0,1010.0,667.0,851.0,318.0,13.0478,12.7133,12.0977,11.3458,10.1059,8.90868,12.0277,9.76085,33.8258,9000.0,31830.0,1084.0,734.0,263.0,0.0,0.0,0.0,23.0,24.0,7.0,512.0,273.0,1084.0,0.0,0.0,61.0,4.0639699999999985,137.0,2.40387,5.72736,9791,killed-pop10
157466,100000,164247000.0,2058.53,79597.2,0,0,259.092,240.875,0,0.00915565,0.00406918,0,2037.74,34.7535,0,36282.4,891.0,476.0,922.0,945.0,911.0,964.0,911.0,907.0,914.0,28.155,26.5335,15.1288,11.9853,15.7193,9.98621,16.307000000000002,14.1507,13.7765,930.0,29400.0,983.0,735.0,135.0,0.0,0.0,0.0,9.0,11.0,4.0,411.0,505.0,983.0,0.0,0.0,46.0,2.12774,118.0,2.86491,7.975460000000001,10090,killed-pop5
157567,100000,56597.8,1107.38,50.57100000000001,0,0,128.338,126.329,0,0.028971,0.028971,0,2853.89,-32.5041,0,33.9961,301.0,1001.0,700.0,1001.0,1001.0,1001.0,691.0,310.0,691.0,18.6734,7.24113,11.2471,6.82338,7.2046100000000015,7.21815,9.96814,29.0787,9.48262,930.0,29970.0,1001.0,3.0,3.0,0.0,0.0,0.0,29.0,28.0,29.0,1001.0,507.0,1001.0,0.0,0.0,3.0,1.57506,3.0,2.73841,6.69,10264,ecology-pop4
157668,100000,3.37453e+55,17860.6,1.83507e+51,0,0,1006.69,714.8860000000002,0,0.00111111,0.0,0,1640.74,68.1387,0,2.0998600000000002e+64,794.0,789.0,365.0,799.0,778.0,792.0,424.0,355.0,415.0,150.42700000000005,187.769,323.905,141.398,172.67700000000005,144.986,246.873,334.108,247.827,930.0,27000.0,900.0,882.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,47.0,480.0,900.0,0.0,0.0,23.0,1.84147,74.0,2.43631,6.12333,10450,killed-pop3
157769,100000,26724.6,1092.7,24.4947,0,0,127.068,125.041,0,0.015023500000000004,0.015023500000000004,0,2903.87,43.7015,0,18.8006,329.0,1065.0,736.0,1065.0,1065.0,1065.0,708.0,357.0,708.0,20.585,7.25243,11.1209,7.7386,7.59881,7.21334,10.6448,19.766,11.1342,930.0,31890.0,1065.0,3.0,3.0,0.0,0.0,0.0,16.0,21.0,16.0,1065.0,536.0,1065.0,0.0,0.0,3.0,1.5822200000000002,3.0,2.73273,6.664460000000001,10065,ecology-pop4
157870,100000,84837.1,998.884,80.8883,0,0,211.891,195.45,0,0.017324400000000004,0.017324400000000004,0,2795.92,-2.19943,0,64.6999,657.0,656.0,615.0,653.0,1026.0,1038.0,654.0,1023.0,381.0,8.48404,8.4083,8.5948,7.569560000000001,6.5792600000000006,6.63667,8.38462,6.668080000000002,28.677,9000.0,30720.0,1039.0,105.0,102.0,0.0,0.0,0.0,18.0,29.0,18.0,1039.0,215.0,1039.0,0.0,0.0,13.0,1.49689,14.0,2.61495,6.46792,9983,ecology-pop10
157971,100000,4.2606e+35,6380.08,2.46391e+31,0,0,419.189,415.074,0,0.0,0.0,0,535.523,10.5137,0,3.96472e+31,690.0,94.0,690.0,597.0,687.0,691.0,690.0,94.0,597.0,125.516,994.992,126.555,125.991,125.52,121.061,121.305,994.992,126.953,9000.0,26820.0,894.0,552.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,328.0,894.0,0.0,0.0,5.0,1.26403,54.0,2.16491,5.40268,9040,ecology-pop3
158072,100000,186501000000.0,4403.33,42354400.0,0,0,264.0,258.0,0,0.00850159,0.00850159,0,1021.47,27.4444,0,32980400.0,941.0,941.0,0.0,941.0,941.0,941.0,941.0,0.0,941.0,20.6195,20.91,994.992,35.5939,33.1638,35.4082,33.1181,994.992,32.9129,930.0,28200.0,941.0,1.0,1.0,0.0,0.0,0.0,8.0,8.0,8.0,941.0,440.0,941.0,0.0,0.0,1.0,0.0,1.0,2.80735,7.0,10247,ecology-pop3
158173,100000,7.7811e+30,10861.6,5.37241e+26,0,0,792.008,672.069,0,0.0,0.0,0,1648.33,31.4143,0,-9.771630000000005e+91,835.0,84.0,769.0,108.0,717.0,804.0,164.0,646.0,620.0,117.643,994.989,118.044,985.962,116.721,118.054,994.88,118.407,118.229,9000.0,27210.0,907.0,882.0,80.0,0.0,0.0,0.0,0.0,5.0,0.0,174.0,272.0,907.0,0.0,0.0,35.0,2.49075,107.0,2.2406,5.22949,9015,killed-pop1
158266,100000,27398.1,1179.18,21.9133,0,0,127.35,122.725,0,0.0117279,0.00860047,0,3303.53,6.1764800000000015,0,15.2833,345.0,772.0,1036.0,717.0,1111.0,1144.0,1016.0,355.0,705.0,19.5118,8.99409,6.41965,7.958189999999999,6.44155,6.08767,6.5556899999999985,24.4017,8.00503,9000.0,37920.0,1279.0,640.0,261.0,0.0,0.0,0.0,15.0,21.0,11.0,813.0,389.0,1279.0,0.0,0.0,93.0,4.68724,182.0,2.37368,5.61685,9270,killed-pop4
158367,100000,47751.7,1106.13,43.0826,0,0,126.848,123.795,0,0.0160985,0.0160985,0,2584.03,-1.29593,0,36.9918,309.0,708.0,1046.0,619.0,1043.0,1036.0,989.0,435.0,616.0,27.2347,8.88336,6.889189999999998,10.7816,6.76617,6.4514,6.68089,18.7354,10.5426,9000.0,31320.0,1056.0,101.0,100.0,0.0,0.0,0.0,17.0,23.0,17.0,1056.0,241.0,1056.0,0.0,0.0,15.0,2.51992,21.0,2.67952,6.44027,9861,ecology-pop4
158468,100000,180870.0,1099.22,153.987,0,0,134.016,129.276,0,0.0105042,0.00420168,0,3295.0,-95.0862,0,81.6194,592.0,885.0,899.0,885.0,873.0,876.0,582.0,274.0,574.0,10.2713,7.8322699999999985,8.14772,7.94866,8.293389999999999,8.2411,10.2626,42.0825,10.0575,930.0,28500.0,952.0,549.0,168.0,0.0,0.0,0.0,10.0,11.0,4.0,610.0,493.0,952.0,0.0,0.0,40.0,2.17023,73.0,2.66649,6.76502,10479,killed-pop4
158569,100000,1197820000.0,2494.24,472864.0,0,0,200.402,190.505,0,0.00971922,0.00431965,0,2323.07,26.7407,0,274554.0,461.0,486.0,891.0,888.0,855.0,902.0,857.0,853.0,859.0,32.2142,34.9123,16.1458,16.6126,17.1888,19.189,17.9515,17.719,17.6116,930.0,27750.0,926.0,612.0,148.0,0.0,0.0,0.0,9.0,9.0,4.0,447.0,452.0,926.0,0.0,0.0,42.0,2.25447,131.0,2.86515,7.6151399999999985,10897,killed-pop5
158670,100000,2091460.0,1606.09,1297.68,0,0,183.295,173.36700000000005,0,0.0230608,0.0230608,0,2020.16,-56.2124,0,1023.8,463.0,491.0,162.0,954.0,954.0,954.0,954.0,792.0,792.0,25.5866,22.7788,59.9992,11.314,13.8366,10.3753,13.9378,13.6099,13.3018,930.0,28470.0,954.0,3.0,3.0,0.0,0.0,0.0,22.0,19.0,22.0,954.0,466.0,954.0,0.0,0.0,3.0,1.45295,3.0,2.76951,6.82983,10882,ecology-pop5
158771,100000,3.39134e+31,5489.91,3.41497e+27,0,0,498.091,302.707,0,0.00226501,0.0,0,1280.45,-10.2051,0,-2.389970000000001e+102,691.0,589.0,645.0,621.0,473.0,682.0,678.0,259.0,362.0,103.02,654.184,113.462,110.19,160.767,104.713,103.347,940.652,114.002,9000.0,26460.0,883.0,838.0,167.0,0.0,0.0,0.0,2.0,7.0,0.0,305.0,319.0,883.0,0.0,0.0,46.0,3.07395,209.0,2.05897,5.64652,9434,killed-pop2
158865,100000,137727000000.0,4374.9,31479100.0,0,0,263.0,258.0,0,0.00639659,0.00639659,0,827.591,-34.8719,0,13849400.0,938.0,938.0,0.0,938.0,938.0,938.0,938.0,0.0,938.0,22.9197,22.7161,994.992,22.1516,40.8822,22.8868,34.0015,994.992,36.6975,930.0,28110.0,938.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,938.0,437.0,938.0,0.0,0.0,1.0,0.0,1.0,2.8052,7.0,10645,ecology-pop3
158966,100000,2629070000.0,1653.41,952069.0,0,0,357.101,321.072,0,0.0124095,0.0124095,0,1085.87,6.3220800000000015,0,839278.0,576.0,308.0,576.0,575.0,310.0,576.0,267.0,266.0,310.0,19.9591,41.9155,18.5136,20.4053,64.5146,19.6736,35.6531,40.613,42.4642,9000.0,28680.0,967.0,359.0,39.0,0.0,0.0,0.0,12.0,8.0,12.0,966.0,496.0,967.0,0.0,0.0,6.0,1.6106200000000002,8.0,1.59574,3.87188,9624,ecology-pop2
159058,100000,902765.0,1932.31,418.658,0,0,120.621,116.033,0,0.00364166,0.0021850000000000003,0,1354.86,1.3584,0,252.451,639.0,660.0,635.0,1022.0,824.0,847.0,675.0,524.0,933.0,18.1519,39.9685,23.5996,13.1905,26.66,12.7142,16.8886,31.9261,18.1226,9000.0,41040.0,1373.0,714.0,322.0,0.0,0.0,0.0,5.0,20.0,3.0,1098.0,513.0,1373.0,0.0,0.0,54.0,3.44606,120.0,2.08983,4.91279,11110,killed-pop6
159159,100000,102600.0,1670.18,61.9064,0,0,182.707,173.65400000000002,0,0.00893471,0.00893471,0,1786.96,5.9327,0,35.8746,738.0,395.0,1455.0,1296.0,567.0,1296.0,1446.0,1219.0,1219.0,13.783,25.5824,7.1165,7.75928,22.1581,7.84359,7.85917,9.69881,9.39538,9000.0,43290.0,1455.0,80.0,78.0,0.0,0.0,0.0,13.0,12.0,13.0,1372.0,554.0,1455.0,0.0,0.0,5.0,1.88262,16.0,2.71622,6.616339999999999,9080,ecology-pop5
159260,100000,1626310.0,2131.94,740.23,0,0,120.84,115.616,0,0.0140637,0.00888231,0,1506.85,0.909492,0,603.888,595.0,710.0,668.0,1106.0,867.0,909.0,749.0,524.0,963.0,19.1099,47.5231,24.77,13.877,28.7369,14.1186,15.8594,49.0259,16.2413,9000.0,40080.0,1351.0,528.0,197.0,0.0,0.0,0.0,19.0,19.0,12.0,988.0,465.0,1351.0,0.0,0.0,61.0,3.74919,157.0,2.23671,5.25075,9113,killed-pop6
159361,100000,478.071,779.305,0.613635,0,0,107.699,103.946,0,0.00703989,0.00703989,0,3833.32,-71.8841,0,0.43602,2821.0,1998.0,2517.0,1451.0,2983.0,2983.0,985.0,1998.0,1998.0,2.47092,2.26397,3.63701,3.21077,2.29009,1.5134299999999998,5.3201800000000015,2.40333,2.13234,9000.0,89100.0,2983.0,5.0,5.0,0.0,0.0,0.0,21.0,67.0,21.0,2983.0,1454.0,2983.0,0.0,0.0,4.0,1.58276,5.0,2.65763,6.61457,9141,ecology-pop8
159462,100000,100702000.0,2452.74,34737.7,0,0,178.46599999999995,171.947,0,0.0105691,0.00731707,0,1569.49,2.16297,0,26950.4,1113.0,369.0,1012.0,859.0,788.0,1084.0,983.0,956.0,941.0,19.253,43.1203,15.4261,19.1836,27.7996,15.1726,20.1645,24.4874,15.3641,9000.0,36510.0,1230.0,777.0,252.0,0.0,0.0,0.0,13.0,10.0,9.0,670.0,397.0,1230.0,0.0,0.0,43.0,3.05163,251.0,2.38414,6.58115,9136,killed-pop7
159563,100000,7456620.0,2568.55,2894.21,0,0,176.487,171.05,0,0.00566343,0.00566343,0,1096.37,0.371254,0,2846.41,1221.0,315.0,1234.0,1193.0,663.0,1234.0,1233.0,1234.0,1233.0,17.4331,42.349,17.8692,17.7426,25.5197,12.2882,17.9687,17.5487,15.4126,9000.0,36870.0,1236.0,74.0,71.0,0.0,0.0,0.0,7.0,6.0,7.0,1216.0,350.0,1236.0,0.0,0.0,8.0,1.7828400000000002,28.0,2.81635,7.73415,9129,ecology-pop7
159664,100000,2.51278e+33,2717.93,2.23359e+29,0,0,386.965,366.939,0,0.0011236,0.0,0,200.408,4.52532,0,2.68031e+29,487.0,424.0,491.0,491.0,491.0,491.0,418.0,150.0,418.0,105.345,105.28,110.044,109.529,109.441,109.53,109.968,994.992,109.721,9000.0,26730.0,890.0,650.0,201.0,0.0,0.0,0.0,1.0,2.0,0.0,618.0,507.0,890.0,0.0,0.0,7.0,1.7586099999999998,83.0,1.62402,4.3382,9164,ecology-pop9
159765,100000,2.1268700000000003e+37,13107.7,1.44329e+33,0,0,820.928,462.969,0,0.00112486,0.00112486,0,2448.92,61.7135,0,-9.87584e+59,757.0,853.0,8.0,843.0,851.0,623.0,208.0,830.0,616.0,111.129,122.59,976.363,126.345,123.437,131.675,501.524,130.167,134.454,930.0,26700.0,889.0,841.0,30.0,0.0,0.0,0.0,1.0,2.0,1.0,104.0,441.0,889.0,0.0,0.0,26.0,1.98659,99.0,2.55777,6.28684,10618,killed-pop1
159866,100000,1533990.0,2149.8,703.7260000000001,0,0,120.801,115.616,0,0.0105105,0.00600601,0,1482.42,6.34502,0,481.457,573.0,716.0,673.0,1100.0,838.0,904.0,745.0,530.0,925.0,21.7008,46.7833,22.5973,13.2913,25.9463,14.0036,16.8274,34.7255,15.7025,9000.0,39600.0,1332.0,483.0,188.0,0.0,0.0,0.0,14.0,14.0,8.0,1006.0,458.0,1332.0,0.0,0.0,63.0,3.73002,172.0,2.24828,5.25833,9119,killed-pop6
159967,100000,765903.0,2147.6,354.289,0,0,120.731,115.891,0,0.00749064,0.00749064,0,1276.49,3.02849,0,200.701,684.0,737.0,763.0,1157.0,889.0,904.0,737.0,598.0,1018.0,16.4013,50.915,19.7876,11.3319,25.4264,12.7792,14.0571,33.0621,13.7116,9000.0,39780.0,1335.0,72.0,72.0,0.0,0.0,0.0,10.0,13.0,10.0,1335.0,436.0,1335.0,0.0,0.0,7.0,2.41031,12.0,2.39075,5.613,9106,ecology-pop6
160060,100000,59199.1,1081.07,55.0565,0,0,125.665,123.644,0,0.0365726,0.0365726,0,2891.09,-1.85609,0,38.4256,308.0,957.0,649.0,957.0,957.0,957.0,629.0,328.0,629.0,23.7872,8.2008,11.1363,7.895189999999999,8.38493,7.9138600000000014,12.6278,23.8531,12.5262,930.0,28530.0,957.0,3.0,3.0,0.0,0.0,0.0,35.0,31.0,35.0,957.0,475.0,957.0,0.0,0.0,3.0,1.58446,3.0,2.73121,6.657589999999999,10666,ecology-pop4
160161,100000,1502.71,1086.9,1.38502,0,0,127.793,125.749,0,0.00951336,0.00951336,0,2822.85,1.30601,0,0.983839,875.0,1858.0,2733.0,1846.0,2733.0,2733.0,2733.0,887.0,1846.0,7.06439,3.09646,2.24494,3.82332,2.20476,2.19055,2.35025,7.176760000000002,3.34639,9000.0,81300.0,2733.0,9.0,9.0,0.0,0.0,0.0,26.0,57.0,26.0,2733.0,1276.0,2733.0,0.0,0.0,3.0,1.58335,3.0,2.7354700000000003,6.67675,11069,ecology-pop4
160256,100000,552.32,747.0010000000002,0.733803,0,0,107.838,101.996,0,0.0236665,0.016248699999999998,0,5059.33,49.4524,0,0.458332,1666.0,2221.0,2255.0,2462.0,1515.0,2642.0,1409.0,2126.0,2181.0,9.95046,2.38883,3.32887,2.37871,5.418819999999998,2.62296,6.62534,4.74902,2.59573,9000.0,83490.0,2831.0,1261.0,283.0,0.0,0.0,0.0,67.0,84.0,46.0,1909.0,1420.0,2831.0,0.0,0.0,110.0,3.87988,437.0,2.51311,6.52531,9154,killed-pop8
160357,100000,14077500.0,2597.83,5406.46,0,0,176.93200000000004,171.503,0,0.00819672,0.00819672,0,1085.44,1.51769,0,3901.0,1195.0,332.0,1217.0,1171.0,658.0,1217.0,1217.0,1217.0,1217.0,21.3247,63.3912,21.8947,21.6556,47.9059,19.0154,23.2594,20.6527,18.361,9000.0,36300.0,1220.0,72.0,69.0,0.0,0.0,0.0,10.0,6.0,10.0,1220.0,342.0,1220.0,0.0,0.0,6.0,1.80183,19.0,2.81506,7.73723,9123,ecology-pop7
160458,100000,4.463510000000001e+50,8167.41,5.92134e+46,0,0,827.808,500.289,0,0.00369914,0.0,0,4063.74,-38.9719,0,2.60725e+56,561.0,297.0,0.0,754.0,777.0,446.0,479.0,281.0,276.0,191.751,213.737,982.028,98.9093,91.5703,222.21400000000003,208.42,215.027,215.15,930.0,24270.0,811.0,774.0,45.0,0.0,0.0,0.0,3.0,1.0,0.0,93.0,418.0,811.0,0.0,0.0,17.0,2.3642,84.0,2.12507,4.77312,10612,killed-pop1
160559,100000,1.6923200000000004e+59,12219.3,8.85754e+54,0,0,721.1389999999999,429.846,0,0.00224972,0.0,0,1584.37,-63.9612,0,-2.6145299999999997e+65,768.0,762.0,781.0,751.0,763.0,762.0,763.0,695.0,714.0,159.284,146.344,134.904,156.85399999999996,155.793,150.674,152.237,158.828,163.839,9000.0,26670.0,889.0,837.0,128.0,0.0,0.0,0.0,2.0,3.0,0.0,206.0,245.0,889.0,0.0,0.0,36.0,1.89882,123.0,2.69849,7.60135,9171,killed-pop9
160660,100000,89682.0,1109.68,74.1658,0,0,128.155,122.489,0,0.0244591,0.0159925,0,2997.57,-8.18445,0,62.4996,272.0,620.0,858.0,520.0,884.0,924.0,862.0,303.0,538.0,29.3239,11.0146,8.11248,14.6869,7.905710000000001,8.47918,8.52632,18.1138,14.2148,9000.0,31140.0,1063.0,547.0,234.0,0.0,0.0,0.0,26.0,27.0,17.0,704.0,221.0,1063.0,0.0,0.0,79.0,4.74026,149.0,2.30309,5.4233400000000005,9877,killed-pop4
160761,100000,86614.7,1125.11,71.0654,0,0,128.053,123.167,0,0.0164986,0.0119157,0,3102.79,-1.52674,0,48.6177,264.0,684.0,920.0,544.0,965.0,929.0,915.0,364.0,547.0,26.6571,10.5149,7.3888,12.8349,7.5211,7.7412100000000015,7.56375,17.9984,12.4377,9000.0,32190.0,1091.0,571.0,249.0,0.0,0.0,0.0,18.0,15.0,13.0,705.0,237.0,1091.0,0.0,0.0,67.0,4.4585300000000005,147.0,2.37452,5.60874,9677,killed-pop4
160862,100000,2147490.0,1590.31,1346.17,0,0,182.163,172.41099999999997,0,0.010627,0.010627,0,2013.0,12.2795,0,1022.46,489.0,452.0,189.0,941.0,941.0,941.0,941.0,752.0,752.0,20.8226,23.8746,48.0573,10.0323,11.2757,10.5537,10.7017,13.8174,14.1591,930.0,28170.0,941.0,3.0,3.0,0.0,0.0,0.0,10.0,9.0,10.0,941.0,444.0,941.0,0.0,0.0,3.0,1.49819,3.0,2.76288,6.8,10888,ecology-pop5
160963,100000,5023330000.0,2245.77,1302070.0,0,0,191.597,187.404,0,0.00431779,0.00431779,0,536.731,3.1132,0,-1.29042e+40,842.0,398.0,842.0,444.0,841.0,842.0,841.0,398.0,444.0,23.3037,51.9812,22.3869,33.8167,24.4396,18.0228,18.425,51.1564,35.5348,9000.0,34590.0,1158.0,459.0,165.0,0.0,0.0,0.0,5.0,4.0,5.0,1158.0,498.0,1158.0,0.0,0.0,5.0,1.58922,69.0,2.0347,5.08146,11040,ecology-pop3
161064,100000,101520.0,1071.53,92.0342,0,0,139.817,134.27,0,0.0178571,0.0138889,0,3346.49,54.3865,0,63.3425,352.0,935.0,799.0,781.0,941.0,935.0,596.0,322.0,595.0,24.6506,7.83082,9.13272,9.21846,8.0884,8.029860000000001,14.5723,20.4776,13.7347,930.0,30150.0,1008.0,578.0,184.0,0.0,0.0,0.0,18.0,16.0,14.0,638.0,522.0,1008.0,0.0,0.0,53.0,3.0289200000000003,79.0,2.57134,6.20655,10274,killed-pop4
161157,100000,461017.0,1809.37,241.044,0,0,196.531,181.324,0,0.013286700000000002,0.0048951,0,1962.45,-16.3863,0,188.957,717.0,333.0,1299.0,1189.0,579.0,1250.0,1277.0,1117.0,1132.0,20.0264,42.8573,9.95564,11.1744,20.7807,11.4916,9.5145,10.879,10.7111,9000.0,42450.0,1430.0,965.0,238.0,0.0,0.0,0.0,19.0,14.0,7.0,500.0,508.0,1430.0,0.0,0.0,66.0,3.42269,197.0,2.55569,6.22042,9095,killed-pop5
161250,100000,10066.0,798.943,12.6308,0,0,108.0,104.166,0,0.0279793,0.0279793,0,3803.64,44.4489,0,8.30092,965.0,965.0,645.0,965.0,800.0,320.0,485.0,645.0,645.0,7.894989999999999,7.89573,10.2357,5.8524400000000005,12.8557,12.4694,9.20975,11.9125,10.0654,930.0,28800.0,965.0,3.0,3.0,0.0,0.0,0.0,27.0,24.0,27.0,965.0,467.0,965.0,0.0,0.0,3.0,1.46423,3.0,2.66631,6.6677100000000005,10541,ecology-pop8
161351,100000,629180000.0,1698.15,214996.0,0,0,176.945,172.17700000000005,0,0.00195122,0.00195122,0,1859.34,-6.09681,0,171200.0,662.0,195.0,605.0,480.0,500.0,651.0,595.0,577.0,574.0,23.7469,50.3784,19.8378,26.5918,24.9879,17.8271,24.3989,28.2022,17.5281,9000.0,30690.0,1025.0,697.0,219.0,0.0,0.0,0.0,2.0,7.0,2.0,754.0,498.0,1025.0,0.0,0.0,36.0,2.73848,172.0,1.71667,4.70432,9333,killed-pop7
161452,100000,649840.0,1331.87,479.121,0,0,111.398,107.14,0,0.0137858,0.00848356,0,3681.74,-25.8387,0,344.362,871.0,916.0,902.0,899.0,830.0,816.0,854.0,846.0,863.0,10.5021,10.447,9.93205,10.3097,10.7763,10.8562,10.1766,10.4241,10.1408,930.0,28230.0,943.0,483.0,131.0,0.0,0.0,0.0,13.0,13.0,8.0,626.0,460.0,943.0,0.0,0.0,42.0,1.73199,109.0,2.98013,8.266739999999999,10751,killed-pop8
161553,100000,22626600.0,2004.31,10525.0,0,0,120.686,116.049,0,0.0133883,0.0133883,0,1214.68,7.365239999999999,0,7897.78,429.0,483.0,446.0,806.0,638.0,658.0,484.0,428.0,729.0,26.3827,58.7507,28.2228,17.5639,27.739,17.9903,22.2827,43.4839,19.8916,9000.0,28770.0,971.0,128.0,99.0,0.0,0.0,0.0,13.0,10.0,13.0,971.0,201.0,971.0,0.0,0.0,11.0,2.74339,18.0,2.24227,5.25052,9907,ecology-pop6
161654,100000,10906100.0,2127.35,4983.84,0,0,120.832,115.853,0,0.00754717,0.00660377,0,1406.39,-1.31336,0,3457.84,503.0,568.0,467.0,878.0,703.0,747.0,590.0,393.0,756.0,26.3737,68.7095,30.7749,16.7296,35.317,18.6639,21.759,41.755,17.6042,9000.0,31560.0,1060.0,436.0,196.0,0.0,0.0,0.0,8.0,12.0,7.0,800.0,236.0,1060.0,0.0,0.0,53.0,3.88635,157.0,2.23422,5.2834,9316,killed-pop6
